9.000000250447817,-44.00000008604669,-3.0,9300.8330078125
-123.00000000769224,30.000000834826057,-2.0,9400.9970703125
-139.99999934239548,-27.00000075134345,2.0,9356.9208984375
-71.00000083739013,130.00000134084985,-6.0,9780.2880859375
128.9999933444683,83.00000117132056,1.0,9564.31640625
-127.99999900846505,-71.00000083739013,4.0,5447.14111328125
33.000000918308665,-16.999999334703237,6.0,5458.9111328125
176.00000034418676,34.99999983559887,8.0,5389.15625
140.9999936783987,-118.00000100691943,7.0,5450.2001953125
156.99999867709872,-67.00000300280972,4.0,5416.9912109375
-42.99999891985429,-28.99999966863366,9.0,5429.19140625
137.00000267400745,-50.0000002530119,10.0,5402.58740234375
-25.999999585151052,-80.99999883893577,6.0,5488.0751953125
117.0000066709162,178.00000267657154,3.0,5584.63671875
-67.00000300280972,-144.9999983431683,-3.0,5750.35400390625
-127.00000467246183,-120.00000333930423,8.0,7064.88623046875
80.99999883893577,82.00000000512816,8.0,6788.63427734375
-97.999998173639,-84.00000233751295,-2.0,6913.50390625
9.99999970909292,-102.99999717441182,4.0,6777.06982421875
-146.00000633954986,-171.99999567941717,2.0,6780.37939453125
107.00000183918141,75.99999983816295,5.0,6797.10693359375
85.99999783970858,22.000000043023345,7.0,6574.568359375
102.00000283840859,-50.0000002530119,3.0,6736.21728515625
-28.000000209988553,24.000000667860846,-2.0,6831.83544921875
-79.00000333674014,-30.99999858592387,0.0,6426.01611328125
101.00000167221619,4.99999985454646,4.0,6888.6845703125
45.999999003336896,-112.00000083995421,-1.0,7426.5703125
-1.9999999845072665,54.0000015026869,14.0,7368.41357421875
54.0000015026869,132.00000367323466,11.0,7091.42626953125
144.00000400716507,0.9999999922536332,9.0,7337.86376953125
-90.00000250447816,51.999999170302104,-3.0,6525.9375
-7.000000052497138,-115.99999867453464,0.0,7340.66015625
7.999999938029066,-128.9999933444683,-1.0,7590.43505859375
-180.00000500895632,149.0000030079379,4.0,7546.44677734375
-115.99999867453464,-14.000000104994276,5.0,5988.466796875
-171.00000134341394,-102.00000283840859,6.0,5580.421875
100.0000005060238,42.00000116875648,5.0,5731.0234375
-4.99999985454646,137.99999701001067,4.0,7449.96533203125
-67.00000300280972,-22.000000043023345,1.0,6581.1875
103.99999834060421,113.00000200614662,4.0,7345.2255859375
86.99999900590097,-84.99999667351618,10.0,7087.10498046875
102.99999717441182,73.99999750577815,8.0,5357.986328125
-90.99999684048139,-0.9999999922536332,8.0,7157.74267578125
-154.99999634471394,28.99999966863366,1.0,6945.91943359375
-33.99999866940647,-122.00000567168901,7.0,7029.328125
164.99999434625954,-123.99999434369548,8.0,6518.00634765625
53.0000003364945,36.00000100179127,19.0,6495.0166015625
123.99999434369548,-34.99999983559887,9.0,7186.10888671875
36.99999875288908,-1.9999999845072665,4.0,7710.08740234375
-178.99999701257477,-139.99999934239548,0.0,7375.033203125
68.99999850500534,154.99999634471394,13.0,7216.65087890625
130.00000134084985,-79.00000333674014,13.0,6806.18701171875
108.99999734137702,71.00000083739013,11.0,6978.56201171875
156.99999867709872,154.0000020087107,0.0,6246.556640625
108.99999734137702,108.99999734137702,10.0,5711.70458984375
-118.99999534292266,-112.00000083995421,11.0,6209.64794921875
-140.9999936783987,168.0000046750259,10.0,6123.03662109375
-71.00000083739013,-137.00000267400745,11.0,6154.837890625
125.99999667608026,-36.00000100179127,9.0,6267.35302734375
-59.00000050345972,39.00000108527387,11.0,6248.71142578125
123.99999434369548,-107.00000183918141,8.0,6898.82958984375
114.000003172339,-120.99999767530745,-1.0,5344.6279296875
7.000000052497138,154.99999634471394,7.0,6138.7099609375
84.00000233751295,-2.0355549961366507e-12,9.0,6260.17626953125
51.000001419204295,-69.99999967119774,6.0,5894.4287109375
139.00000500639226,-63.99999950423253,13.0,5912.890625
36.99999875288908,-22.000000043023345,12.0,5996.265625
95.00000150525098,-57.0000015861695,11.0,5701.25244140625
-142.00000167478026,-142.00000167478026,12.0,5869.58349609375
39.99999883637168,53.0000003364945,24.0,5866.2724609375
-65.00000067042492,63.99999950423253,11.0,6030.1435546875
-104.99999950679661,45.999999003336896,17.0,5169.5771484375
178.00000267657154,18.000000500895634,12.0,5711.95166015625
-154.99999634471394,-9.99999970909292,15.0,5754.8408203125
-60.000001669652114,134.00000600561944,7.0,6259.6103515625
110.99999967376182,7.999999938029066,5.0,6040.51025390625
-45.00000125223908,-164.99999434625954,8.0,6074.5498046875
67.00000300280972,79.99999767274336,8.0,5959.53857421875
176.00000034418676,137.00000267400745,7.0,6414.92236328125
63.99999950423253,-57.99999933726732,1.0,5593.85302734375
-154.0000020087107,144.00000400716507,7.0,6493.2470703125
69.99999967119774,-103.99999834060421,4.0,6302.416015625
68.99999850500534,94.00000033905859,9.0,6057.91552734375
-2.0355549961366507e-12,33.99999866940647,10.0,5980.7333984375
